"Farm","cowid","Event","Days_In_Milk","Event_Date","Recode_Protos"
38,8879,"LAME",360,2023-03-20,"SoleUlcer"
38,8879,"NO_LESION",112,2023-09-11,"Trim Only"
38,8884,"NO_LESION",366,2023-04-10,"Trim Only"
38,8886,"LAME",138,2023-03-06,"DigitalDermatitis"
38,8889,"NO_LESION",347,2023-03-20,"Trim Only"
38,8889,"NO_LESION",105,2023-09-11,"Trim Only"
38,8894,"NO_LESION",127,2022-10-31,"Trim Only"
38,8894,"NO_LESION",309,2023-05-01,"Trim Only"
38,8894,"LAME",421,2023-08-21,"ThinSole"
38,8899,"NO_LESION",122,2022-11-07,"Trim Only"
38,8899,"NO_LESION",276,2023-04-10,"Trim Only"
38,8903,"NO_LESION",123,2023-01-23,"Trim Only"
38,8903,"NO_LESION",200,2023-04-10,"Trim Only"
38,8908,"NO_LESION",113,2022-11-21,"Trim Only"
38,8908,"NO_LESION",197,2023-02-13,"Trim Only"
38,8908,"LAME",274,2023-05-01,"SoleUlcer"
38,8908,"NO_LESION",95,2023-10-16,"Trim Only"
38,8909,"NO_LESION",359,2023-01-02,"Trim Only"
38,8909,"NO_LESION",94,2023-06-12,"Trim Only"
38,8909,"NO_LESION",206,2023-10-02,"Trim Only"
38,8912,"NO_LESION",362,2023-01-23,"Trim Only"
38,8912,"NO_LESION",97,2023-07-06,"Trim Only"
38,8912,"NO_LESION",199,2023-10-16,"Trim Only"
38,8924,"NO_LESION",308,2022-10-31,"Trim Only"
38,8926,"NO_LESION",269,2022-10-31,"Trim Only"
38,8926,"NO_LESION",100,2023-05-01,"Trim Only"
38,8926,"NO_LESION",212,2023-08-21,"Trim Only"
38,8930,"LAME",386,2023-02-13,"Hemorrhage"
38,8930,"NO_LESION",110,2023-08-14,"Trim Only"
38,8934,"NO_LESION",260,2022-11-21,"Trim Only"
38,8934,"NO_LESION",107,2023-06-01,"Trim Only"
38,8937,"LAME",186,2022-10-24,"SoleUlcer"
38,8937,"LAME",284,2023-01-30,"SoleUlcer"
38,8937,"NO_LESION",109,2023-07-24,"Trim Only"
38,8937,"LAME",200,2023-10-23,"SoleUlcer"
38,8940,"LAME",72,2022-10-24,"DigitalDermatitis"
38,8943,"NO_LESION",208,2023-05-15,"Trim Only"
38,8943,"NO_LESION",278,2023-07-24,"Trim Only"
38,8953,"LAME",114,2022-10-03,"SoleUlcer"
38,8954,"NO_LESION",186,2023-04-24,"Trim Only"
38,8954,"NO_LESION",322,2023-09-07,"Trim Only"
38,8958,"LAME",206,2023-05-15,"ThinSole"
38,8959,"NO_LESION",122,2022-10-24,"Trim Only"
38,8959,"NO_LESION",381,2023-07-10,"Trim Only"
38,8963,"NO_LESION",306,2023-03-20,"Trim Only"
38,8963,"NO_LESION",101,2023-09-18,"Trim Only"
38,8964,"NO_LESION",95,2023-03-06,"Trim Only"
38,8964,"NO_LESION",193,2023-06-12,"Trim Only"
38,8964,"NO_LESION",284,2023-09-11,"Trim Only"
38,8968,"LAME",123,2022-10-10,"SoleUlcer"
38,8968,"NO_LESION",326,2023-05-01,"Trim Only"
38,8968,"LAME",98,2023-10-16,"SoleUlcer"
38,8969,"NO_LESION",335,2023-02-27,"Trim Only"
38,8969,"NO_LESION",107,2023-08-21,"Trim Only"
38,8972,"NO_LESION",122,2022-11-07,"Trim Only"
38,8972,"NO_LESION",276,2023-04-10,"Trim Only"
38,8972,"LAME",101,2023-10-02,"SoleUlcer"
38,8977,"NO_LESION",120,2023-01-23,"Trim Only"
38,8977,"NO_LESION",197,2023-04-10,"Trim Only"
38,8977,"NO_LESION",386,2023-10-16,"Trim Only"
38,8981,"NO_LESION",285,2022-11-21,"Trim Only"
38,8981,"NO_LESION",108,2023-06-01,"Trim Only"
38,8981,"NO_LESION",210,2023-09-11,"Trim Only"
38,8987,"LAME",275,2023-02-13,"DigitalDermatitis"
38,8987,"LAME",110,2023-08-14,"DigitalDermatitis"
38,8990,"NO_LESION",122,2022-12-12,"Trim Only"
38,8990,"NO_LESION",206,2023-03-06,"Trim Only"
38,8990,"NO_LESION",297,2023-06-05,"Trim Only"
38,9006,"NO_LESION",275,2023-01-02,"Trim Only"
38,9008,"NO_LESION",270,2023-01-02,"Trim Only"
38,9008,"LAME",48,2023-05-08,"DigitalDermatitis"
38,9008,"LAME",202,2023-10-09,"ThinSole"
38,9009,"NO_LESION",127,2023-01-23,"Trim Only"
38,9009,"LAME",204,2023-04-10,"ThinSole"
38,9019,"NO_LESION",315,2022-11-21,"Trim Only"
38,9019,"NO_LESION",97,2023-05-08,"Trim Only"
38,9019,"NO_LESION",202,2023-08-21,"Trim Only"
38,9020,"NO_LESION",110,2023-01-02,"Trim Only"
38,9020,"NO_LESION",187,2023-03-20,"Trim Only"
38,9020,"NO_LESION",306,2023-07-17,"Trim Only"
38,9020,"NO_LESION",411,2023-10-30,"Trim Only"
38,9022,"NO_LESION",121,2022-12-12,"Trim Only"
38,9022,"NO_LESION",205,2023-03-06,"Trim Only"
38,9022,"NO_LESION",282,2023-05-22,"Trim Only"
38,9022,"LAME",93,2023-10-30,"SoleUlcer"
38,9033,"NO_LESION",119,2022-11-07,"Trim Only"
38,9033,"NO_LESION",294,2023-05-01,"Trim Only"
38,9033,"NO_LESION",94,2023-10-16,"Trim Only"
38,9042,"NO_LESION",322,2023-03-06,"Trim Only"
38,9042,"NO_LESION",84,2023-08-07,"Trim Only"
38,9043,"LAME",93,2023-02-13,"Hemorrhage"
38,9043,"LAME",205,2023-06-05,"WhiteLineDisease"
38,9043,"LAME",282,2023-08-21,"WhiteLineDisease"
38,9044,"NO_LESION",269,2022-12-12,"Trim Only"
38,9044,"LAME",88,2023-05-22,"Hemorrhage"
38,9044,"NO_LESION",200,2023-09-11,"Trim Only"
38,9045,"NO_LESION",121,2022-10-31,"Trim Only"
38,9045,"NO_LESION",303,2023-05-01,"Trim Only"
38,9045,"NO_LESION",102,2023-10-16,"Trim Only"
38,9047,"NO_LESION",117,2022-11-21,"Trim Only"
38,9047,"NO_LESION",201,2023-02-13,"Trim Only"
38,9051,"NO_LESION",266,2022-10-03,"Trim Only"
38,9051,"NO_LESION",105,2023-04-10,"Trim Only"
38,9051,"NO_LESION",203,2023-07-17,"Trim Only"
38,9059,"NO_LESION",120,2022-12-12,"Trim Only"
38,9065,"NO_LESION",116,2022-11-07,"Trim Only"
38,9065,"NO_LESION",284,2023-04-24,"Trim Only"
38,9065,"LAME",106,2023-10-23,"ThinSole"
38,9066,"NO_LESION",123,2023-01-23,"Trim Only"
38,9066,"NO_LESION",200,2023-04-10,"Trim Only"
38,9067,"NO_LESION",292,2023-01-02,"Trim Only"
38,9067,"LAME",17,2023-03-27,"Other"
38,9067,"NO_LESION",94,2023-06-12,"Trim Only"
38,9077,"LAME",457,2023-03-06,"Hemorrhage"
38,9078,"NO_LESION",112,2023-01-02,"Trim Only"
38,9078,"NO_LESION",189,2023-03-20,"Trim Only"
38,9078,"NO_LESION",329,2023-08-07,"Trim Only"
38,9079,"NO_LESION",211,2023-07-10,"Trim Only"
38,9079,"NO_LESION",270,2023-09-07,"Trim Only"
38,9085,"NO_LESION",106,2023-02-27,"Trim Only"
38,9089,"NO_LESION",126,2022-10-24,"Trim Only"
38,9099,"NO_LESION",100,2023-03-06,"Trim Only"
38,9104,"NO_LESION",123,2022-11-21,"Trim Only"
38,9104,"NO_LESION",319,2023-06-05,"Trim Only"
38,9104,"LAME",66,2023-10-23,"WhiteLineDisease"
38,9105,"NO_LESION",135,2022-10-10,"Trim Only"
38,9105,"NO_LESION",282,2023-03-06,"Trim Only"
38,9105,"NO_LESION",101,2023-08-21,"Trim Only"
38,9105,"LAME",122,2023-09-11,"Other"
38,9115,"NO_LESION",129,2022-12-12,"Trim Only"
38,9115,"NO_LESION",213,2023-03-06,"Trim Only"
38,9115,"NO_LESION",335,2023-07-06,"Trim Only"
38,9116,"NO_LESION",288,2023-03-06,"Trim Only"
38,9116,"NO_LESION",104,2023-09-11,"Trim Only"
38,9118,"NO_LESION",308,2023-03-20,"Trim Only"
38,9118,"NO_LESION",101,2023-09-18,"Trim Only"
38,9127,"NO_LESION",121,2022-11-21,"Trim Only"
38,9127,"NO_LESION",205,2023-02-13,"Trim Only"
38,9127,"NO_LESION",296,2023-05-15,"Trim Only"
38,9127,"NO_LESION",104,2023-10-30,"Trim Only"
38,9129,"NO_LESION",130,2022-10-10,"Trim Only"
38,9130,"NO_LESION",343,2022-10-03,"Trim Only"
38,9132,"NO_LESION",120,2022-11-21,"Trim Only"
38,9132,"NO_LESION",204,2023-02-13,"Trim Only"
38,9132,"NO_LESION",281,2023-05-01,"Trim Only"
38,9132,"NO_LESION",100,2023-10-09,"Trim Only"
38,9141,"NO_LESION",133,2022-10-10,"Trim Only"
38,9141,"NO_LESION",280,2023-03-06,"Trim Only"
38,9141,"NO_LESION",102,2023-08-21,"Trim Only"
38,9146,"NO_LESION",207,2023-05-15,"Trim Only"
38,9146,"NO_LESION",277,2023-07-24,"Trim Only"
38,9149,"NO_LESION",116,2022-12-12,"Trim Only"
38,9149,"NO_LESION",200,2023-03-06,"Trim Only"
38,9149,"NO_LESION",287,2023-06-01,"Trim Only"
38,9151,"NO_LESION",104,2023-03-06,"Trim Only"
38,9156,"LAME",123,2022-10-24,"SoleUlcer"
38,9157,"NO_LESION",126,2022-10-10,"Trim Only"
38,9157,"NO_LESION",360,2023-06-01,"Trim Only"
38,9161,"NO_LESION",361,2023-01-23,"Trim Only"
38,9161,"NO_LESION",119,2023-08-14,"Trim Only"
38,9166,"NO_LESION",116,2022-12-12,"Trim Only"
38,9166,"NO_LESION",200,2023-03-06,"Trim Only"
38,9166,"NO_LESION",291,2023-06-05,"Trim Only"
38,9170,"LAME",322,2023-06-08,"WhiteLineDisease"
38,9172,"NO_LESION",465,2023-01-02,"Trim Only"
38,9172,"NO_LESION",108,2023-07-06,"Trim Only"
38,9172,"NO_LESION",196,2023-10-02,"Trim Only"
38,9174,"NO_LESION",122,2022-11-21,"Trim Only"
38,9174,"NO_LESION",206,2023-02-13,"Trim Only"
38,9174,"NO_LESION",381,2023-08-07,"Trim Only"
38,9176,"NO_LESION",103,2023-02-27,"Trim Only"
38,9176,"NO_LESION",201,2023-06-05,"Trim Only"
38,9176,"LAME",299,2023-09-11,"Other"
38,9177,"NO_LESION",126,2023-01-02,"Trim Only"
38,9177,"NO_LESION",203,2023-03-20,"Trim Only"
38,9177,"NO_LESION",276,2023-06-01,"Trim Only"
38,9184,"NO_LESION",112,2023-01-23,"Trim Only"
38,9186,"NO_LESION",125,2022-10-31,"Trim Only"
38,9187,"NO_LESION",365,2022-11-28,"Trim Only"
38,9187,"NO_LESION",108,2023-05-01,"Trim Only"
38,9188,"LAME",20,2022-11-07,"ThinSole"
38,9188,"NO_LESION",209,2023-05-15,"Trim Only"
38,9188,"NO_LESION",324,2023-09-07,"Trim Only"
38,9190,"NO_LESION",209,2023-05-15,"Trim Only"
38,9190,"NO_LESION",314,2023-08-28,"Trim Only"
38,9192,"LAME",366,2022-10-24,"ThinSole"
38,9192,"NO_LESION",108,2023-05-01,"Trim Only"
38,9192,"NO_LESION",206,2023-08-07,"Trim Only"
38,9192,"NO_LESION",276,2023-10-16,"Trim Only"
38,9194,"NO_LESION",128,2022-10-31,"Trim Only"
38,9194,"NO_LESION",268,2023-03-20,"Trim Only"
38,9196,"NO_LESION",208,2023-05-22,"Trim Only"
38,9196,"NO_LESION",285,2023-08-07,"Trim Only"
38,9198,"NO_LESION",412,2022-10-03,"Trim Only"
38,9198,"NO_LESION",100,2023-04-10,"Trim Only"
38,9198,"NO_LESION",198,2023-07-17,"Trim Only"
38,9200,"NO_LESION",108,2023-02-20,"Trim Only"
38,9207,"NO_LESION",126,2022-12-12,"Trim Only"
38,9207,"NO_LESION",203,2023-02-27,"Trim Only"
38,9207,"NO_LESION",280,2023-05-15,"Trim Only"
38,9209,"LAME",132,2023-01-30,"SoleUlcer"
38,9209,"NO_LESION",204,2023-04-12,"Trim Only"
38,9209,"NO_LESION",272,2023-06-19,"Trim Only"
38,9214,"NO_LESION",123,2022-12-12,"Trim Only"
38,9214,"NO_LESION",200,2023-02-27,"Trim Only"
38,9214,"NO_LESION",298,2023-06-05,"Trim Only"
38,9219,"NO_LESION",97,2023-03-06,"Trim Only"
38,9219,"NO_LESION",195,2023-06-12,"Trim Only"
38,9219,"NO_LESION",286,2023-09-11,"Trim Only"
38,9222,"LAME",102,2023-02-27,"DigitalDermatitis"
38,9222,"LAME",200,2023-06-05,"Other"
38,9225,"NO_LESION",97,2023-02-13,"Trim Only"
38,9225,"NO_LESION",205,2023-06-01,"Trim Only"
38,9225,"NO_LESION",342,2023-10-16,"Trim Only"
38,9230,"NO_LESION",203,2022-10-31,"Trim Only"
38,9231,"LAME",211,2023-05-15,"SoleUlcer"
38,9232,"NO_LESION",352,2022-10-31,"Trim Only"
38,9232,"NO_LESION",106,2023-05-01,"Trim Only"
38,9232,"NO_LESION",204,2023-08-07,"Trim Only"
38,9233,"NO_LESION",274,2022-12-12,"Trim Only"
38,9234,"NO_LESION",103,2023-02-27,"Trim Only"
38,9234,"NO_LESION",201,2023-06-05,"Trim Only"
38,9234,"NO_LESION",334,2023-10-16,"Trim Only"
38,9236,"NO_LESION",109,2022-11-21,"Trim Only"
38,9236,"LAME",193,2023-02-13,"DigitalDermatitis"
38,9236,"LAME",336,2023-07-06,"DigitalDermatitis"
38,9238,"NO_LESION",115,2023-01-23,"Trim Only"
38,9238,"NO_LESION",213,2023-05-01,"Trim Only"
38,9238,"NO_LESION",255,2023-06-12,"Trim Only"
38,9241,"NO_LESION",109,2023-01-23,"Trim Only"
38,9241,"NO_LESION",207,2023-05-01,"Trim Only"
38,9241,"NO_LESION",273,2023-07-06,"Trim Only"
38,9244,"NO_LESION",212,2023-05-15,"Trim Only"
38,9244,"NO_LESION",317,2023-08-28,"Trim Only"
38,9245,"NO_LESION",111,2023-02-20,"Trim Only"
38,9245,"NO_LESION",202,2023-05-22,"Trim Only"
38,9245,"LAME",300,2023-08-28,"SoleUlcer"
38,9245,"LAME",6,2023-11-06,"SoleUlcer"
38,9247,"NO_LESION",112,2023-01-02,"Trim Only"
38,9247,"NO_LESION",189,2023-03-20,"Trim Only"
38,9247,"NO_LESION",343,2023-08-21,"Trim Only"
38,9249,"NO_LESION",110,2022-12-12,"Trim Only"
38,9249,"NO_LESION",194,2023-03-06,"Trim Only"
38,9252,"NO_LESION",427,2023-03-06,"Trim Only"
38,9252,"NO_LESION",100,2023-08-21,"Trim Only"
38,9253,"NO_LESION",346,2022-11-07,"Trim Only"
38,9253,"NO_LESION",109,2023-05-01,"Trim Only"
38,9253,"NO_LESION",140,2023-06-01,"Trim Only"
38,9253,"LAME",207,2023-08-07,"DigitalDermatitis"
38,9254,"NO_LESION",329,2022-10-31,"Trim Only"
38,9256,"NO_LESION",268,2023-04-10,"Trim Only"
38,9256,"NO_LESION",100,2023-10-02,"Trim Only"
38,9266,"NO_LESION",387,2022-10-03,"Trim Only"
38,9266,"NO_LESION",105,2023-04-10,"Trim Only"
38,9266,"NO_LESION",203,2023-07-17,"Trim Only"
38,9266,"NO_LESION",294,2023-10-16,"Trim Only"
38,9274,"NO_LESION",99,2023-03-06,"Trim Only"
38,9274,"NO_LESION",197,2023-06-12,"Trim Only"
38,9280,"NO_LESION",213,2023-05-15,"Trim Only"
38,9281,"LAME",206,2023-05-01,"DigitalDermatitis"
38,9287,"NO_LESION",193,2023-04-24,"Trim Only"
38,9287,"NO_LESION",319,2023-08-28,"Trim Only"
38,9290,"NO_LESION",136,2023-01-30,"Trim Only"
38,9290,"NO_LESION",208,2023-04-12,"Trim Only"
38,9290,"LAME",258,2023-06-01,"FootRot"
38,9290,"NO_LESION",332,2023-08-14,"Trim Only"
38,9291,"NO_LESION",3,2022-11-28,"Trim Only"
38,9291,"LAME",101,2023-03-06,"DigitalDermatitis"
38,9292,"NO_LESION",318,2023-02-20,"Trim Only"
38,9292,"NO_LESION",120,2023-08-28,"Trim Only"
38,9295,"NO_LESION",106,2023-03-06,"Trim Only"
38,9295,"NO_LESION",197,2023-06-05,"Trim Only"
38,9302,"NO_LESION",114,2023-01-23,"Trim Only"
38,9302,"NO_LESION",212,2023-05-01,"Trim Only"
38,9302,"NO_LESION",324,2023-08-21,"Trim Only"
38,9303,"NO_LESION",288,2022-10-24,"Trim Only"
38,9303,"NO_LESION",458,2023-04-12,"Trim Only"
38,9303,"NO_LESION",97,2023-10-02,"Trim Only"
38,9304,"NO_LESION",131,2023-01-30,"Trim Only"
38,9304,"NO_LESION",203,2023-04-12,"Trim Only"
38,9304,"NO_LESION",271,2023-06-19,"Trim Only"
38,9308,"NO_LESION",364,2022-10-10,"Trim Only"
38,9309,"LAME",104,2023-03-20,"ThinSole"
38,9309,"NO_LESION",181,2023-06-05,"Trim Only"
38,9309,"LAME",314,2023-10-16,"ToeUlcer"
38,9310,"NO_LESION",119,2023-01-30,"Trim Only"
38,9310,"NO_LESION",203,2023-04-24,"Trim Only"
38,9310,"NO_LESION",329,2023-08-28,"Trim Only"
38,9311,"NO_LESION",195,2023-10-16,"Trim Only"
38,9312,"NO_LESION",341,2022-11-21,"Trim Only"
38,9312,"NO_LESION",113,2023-06-01,"Trim Only"
38,9312,"NO_LESION",215,2023-09-11,"Trim Only"
38,9314,"NO_LESION",118,2022-11-21,"Trim Only"
38,9317,"NO_LESION",281,2022-10-31,"Trim Only"
38,9317,"LAME",102,2023-04-10,"Other"
38,9317,"NO_LESION",200,2023-07-17,"Trim Only"
38,9317,"LAME",291,2023-10-16,"DigitalDermatitis"
38,9320,"NO_LESION",276,2022-10-31,"Trim Only"
38,9322,"NO_LESION",95,2023-02-13,"Trim Only"
38,9322,"NO_LESION",203,2023-06-01,"Trim Only"
38,9322,"NO_LESION",326,2023-10-02,"Trim Only"
38,9323,"NO_LESION",343,2022-10-24,"Trim Only"
38,9323,"NO_LESION",107,2023-05-01,"Trim Only"
38,9323,"NO_LESION",205,2023-08-07,"Trim Only"
38,9326,"LAME",122,2022-10-24,"SoleUlcer"
38,9326,"NO_LESION",276,2023-03-27,"Trim Only"
38,9328,"NO_LESION",288,2022-11-21,"Trim Only"
38,9328,"LAME",110,2023-05-01,"WhiteLineDisease"
38,9328,"LAME",187,2023-07-17,"WhiteLineDisease"
38,9334,"NO_LESION",96,2023-03-06,"Trim Only"
38,9334,"NO_LESION",194,2023-06-12,"Trim Only"
38,9334,"NO_LESION",285,2023-09-11,"Trim Only"
38,9341,"NO_LESION",127,2022-10-31,"Trim Only"
38,9341,"NO_LESION",351,2023-06-12,"Trim Only"
38,9344,"NO_LESION",103,2023-03-06,"Trim Only"
38,9344,"NO_LESION",194,2023-06-05,"Trim Only"
38,9344,"NO_LESION",271,2023-08-21,"Trim Only"
38,9345,"NO_LESION",104,2023-03-20,"Trim Only"
38,9345,"NO_LESION",188,2023-06-12,"Trim Only"
38,9345,"NO_LESION",279,2023-09-11,"Trim Only"
38,9352,"NO_LESION",373,2023-02-13,"Trim Only"
38,9352,"NO_LESION",109,2023-08-21,"Trim Only"
38,9353,"NO_LESION",95,2023-03-06,"Trim Only"
38,9353,"NO_LESION",193,2023-06-12,"Trim Only"
38,9353,"NO_LESION",284,2023-09-11,"Trim Only"
38,9359,"NO_LESION",259,2023-01-02,"Trim Only"
38,9359,"NO_LESION",97,2023-07-06,"Trim Only"
38,9359,"NO_LESION",199,2023-10-16,"Trim Only"
38,9360,"NO_LESION",1,2022-11-21,"Trim Only"
38,9360,"NO_LESION",106,2023-03-06,"Trim Only"
38,9362,"NO_LESION",373,2023-04-10,"Trim Only"
38,9362,"NO_LESION",100,2023-09-18,"Trim Only"
38,9363,"NO_LESION",106,2023-02-27,"Trim Only"
38,9363,"NO_LESION",204,2023-06-05,"Trim Only"
38,9363,"NO_LESION",302,2023-09-11,"Trim Only"
38,9369,"LAME",172,2023-04-12,"DigitalDermatitis"
38,9369,"LAME",320,2023-09-07,"DigitalDermatitis"
38,9374,"NO_LESION",353,2023-01-23,"Trim Only"
38,9383,"NO_LESION",123,2023-01-02,"Trim Only"
38,9383,"NO_LESION",200,2023-03-20,"Trim Only"
38,9383,"NO_LESION",308,2023-07-06,"Trim Only"
38,9386,"LAME",287,2022-11-21,"Other"
38,9386,"NO_LESION",95,2023-05-08,"Trim Only"
38,9386,"LAME",165,2023-07-17,"WhiteLineDisease"
38,9386,"NO_LESION",200,2023-08-21,"Trim Only"
38,9388,"LAME",373,2022-11-28,"Hemorrhage"
38,9388,"LAME",87,2023-05-22,"SoleUlcer"
38,9390,"LAME",284,2022-12-12,"WhiteLineDisease"
38,9390,"NO_LESION",102,2023-06-05,"Trim Only"
38,9390,"LAME",207,2023-09-18,"SoleUlcer"
38,9393,"NO_LESION",382,2022-10-31,"Trim Only"
38,9393,"NO_LESION",107,2023-05-01,"Trim Only"
38,9397,"NO_LESION",353,2022-11-07,"Trim Only"
38,9397,"NO_LESION",103,2023-05-08,"Trim Only"
38,9397,"NO_LESION",117,2023-05-22,"Trim Only"
38,9402,"NO_LESION",135,2022-10-10,"Trim Only"
38,9402,"LAME",345,2023-05-08,"DigitalDermatitis"
38,9402,"NO_LESION",95,2023-10-16,"Trim Only"
38,9405,"NO_LESION",288,2022-11-21,"Trim Only"
38,9405,"NO_LESION",103,2023-05-22,"Trim Only"
38,9407,"NO_LESION",98,2023-03-06,"Trim Only"
38,9409,"NO_LESION",418,2023-02-13,"Trim Only"
38,9413,"LAME",118,2022-10-10,"DigitalDermatitis"
38,9413,"LAME",300,2023-04-10,"DigitalDermatitis"
38,9413,"LAME",356,2023-06-05,"DigitalDermatitis"
38,9414,"NO_LESION",370,2023-02-13,"Trim Only"
38,9414,"NO_LESION",112,2023-08-21,"Trim Only"
38,9422,"NO_LESION",113,2023-01-02,"Trim Only"
38,9422,"NO_LESION",190,2023-03-20,"Trim Only"
38,9422,"NO_LESION",298,2023-07-06,"Trim Only"
38,9423,"NO_LESION",287,2022-10-24,"Trim Only"
38,9423,"NO_LESION",102,2023-05-01,"Trim Only"
38,9423,"NO_LESION",200,2023-08-07,"Trim Only"
38,9423,"NO_LESION",270,2023-10-16,"Trim Only"
38,9426,"NO_LESION",300,2022-12-22,"Trim Only"
38,9426,"NO_LESION",97,2023-06-05,"Trim Only"
38,9428,"LAME",287,2022-12-12,"SoleUlcer"
38,9429,"NO_LESION",323,2022-10-31,"Trim Only"
38,9429,"NO_LESION",131,2023-05-22,"Trim Only"
38,9429,"NO_LESION",208,2023-08-07,"Trim Only"
38,9434,"LAME",119,2023-01-23,"DigitalDermatitis"
38,9434,"NO_LESION",196,2023-04-10,"Trim Only"
38,9434,"NO_LESION",315,2023-08-07,"Trim Only"
38,9440,"NO_LESION",124,2022-10-31,"Trim Only"
38,9441,"NO_LESION",100,2023-02-13,"Trim Only"
38,9441,"NO_LESION",208,2023-06-01,"Trim Only"
38,9441,"NO_LESION",275,2023-08-07,"Trim Only"
38,9443,"LAME",340,2022-12-12,"Other"
38,9443,"NO_LESION",97,2023-06-05,"Trim Only"
38,9443,"LAME",132,2023-07-10,"Other"
38,9446,"NO_LESION",105,2023-03-06,"Trim Only"
38,9452,"NO_LESION",124,2023-01-02,"Trim Only"
38,9452,"NO_LESION",201,2023-03-20,"Trim Only"
38,9454,"NO_LESION",117,2022-11-21,"Trim Only"
38,9454,"LAME",201,2023-02-13,"Hemorrhage"
38,9454,"NO_LESION",344,2023-07-06,"Trim Only"
38,9456,"NO_LESION",372,2022-12-12,"Trim Only"
38,9456,"NO_LESION",91,2023-06-12,"Trim Only"
38,9456,"LAME",203,2023-10-02,"WhiteLineDisease"
38,9460,"NO_LESION",281,2023-01-02,"Trim Only"
38,9461,"NO_LESION",277,2022-12-12,"Trim Only"
38,9461,"NO_LESION",93,2023-06-05,"Trim Only"
38,9461,"NO_LESION",198,2023-09-18,"Trim Only"
38,9462,"NO_LESION",322,2023-03-20,"Trim Only"
38,9462,"NO_LESION",30,2023-07-17,"Trim Only"
38,9463,"NO_LESION",334,2023-01-23,"Trim Only"
38,9463,"NO_LESION",113,2023-08-07,"Trim Only"
38,9463,"NO_LESION",197,2023-10-30,"Trim Only"
38,9471,"NO_LESION",311,2022-10-03,"Trim Only"
38,9472,"NO_LESION",272,2023-01-23,"Trim Only"
38,9472,"NO_LESION",94,2023-07-17,"Trim Only"
38,9472,"NO_LESION",199,2023-10-30,"Trim Only"
38,9481,"NO_LESION",121,2022-12-12,"Trim Only"
38,9481,"NO_LESION",205,2023-03-06,"Trim Only"
38,9484,"NO_LESION",279,2022-10-03,"Trim Only"
38,9484,"NO_LESION",101,2023-03-27,"Trim Only"
38,9485,"NO_LESION",93,2023-03-06,"Trim Only"
38,9491,"NO_LESION",134,2022-10-10,"Trim Only"
38,9491,"NO_LESION",274,2023-02-27,"Trim Only"
38,9491,"NO_LESION",99,2023-08-21,"Trim Only"
38,9495,"LAME",286,2023-01-17,"Hemorrhage"
38,9498,"NO_LESION",284,2023-03-06,"Trim Only"
38,9501,"NO_LESION",123,2022-10-10,"Trim Only"
38,9501,"NO_LESION",284,2023-03-20,"Trim Only"
38,9501,"NO_LESION",94,2023-09-18,"Trim Only"
38,9501,"LAME",129,2023-10-23,"WhiteLineDisease"
38,9506,"NO_LESION",275,2022-10-24,"Trim Only"
38,9506,"NO_LESION",97,2023-04-10,"Trim Only"
38,9506,"NO_LESION",195,2023-07-17,"Trim Only"
38,9506,"NO_LESION",300,2023-10-30,"Trim Only"
38,9508,"NO_LESION",129,2022-10-10,"Trim Only"
38,9508,"NO_LESION",290,2023-03-20,"Trim Only"
38,9508,"NO_LESION",398,2023-07-06,"Trim Only"
38,9509,"NO_LESION",277,2022-10-10,"Trim Only"
38,9511,"NO_LESION",274,2022-10-24,"Trim Only"
38,9511,"NO_LESION",107,2023-05-22,"Trim Only"
38,9511,"NO_LESION",198,2023-08-21,"Trim Only"
38,9511,"LAME",268,2023-10-30,"ThinSole"
38,9514,"NO_LESION",305,2023-03-20,"Trim Only"
38,9514,"LAME",13,2023-07-06,"FootRot"
38,9514,"NO_LESION",101,2023-10-02,"Trim Only"
38,9515,"NO_LESION",115,2022-10-03,"Trim Only"
38,9515,"LAME",262,2023-02-27,"ThinSole"
38,9515,"NO_LESION",306,2023-04-12,"Trim Only"
38,9516,"NO_LESION",266,2022-10-31,"Trim Only"
38,9516,"NO_LESION",103,2023-05-01,"Trim Only"
38,9516,"NO_LESION",201,2023-08-07,"Trim Only"
38,9516,"LAME",271,2023-10-16,"DigitalDermatitis"
38,9520,"LAME",131,2022-10-10,"DigitalDermatitis"
38,9522,"NO_LESION",344,2023-01-23,"Trim Only"
38,9525,"NO_LESION",275,2022-11-21,"Trim Only"
38,9525,"NO_LESION",111,2023-05-22,"Trim Only"
38,9525,"LAME",156,2023-07-06,"Hemorrhage"
38,9526,"NO_LESION",131,2022-10-10,"Trim Only"
38,9526,"NO_LESION",334,2023-05-01,"Trim Only"
38,9526,"NO_LESION",94,2023-10-16,"Trim Only"
38,9532,"NO_LESION",275,2022-12-22,"Trim Only"
38,9532,"NO_LESION",96,2023-06-12,"Trim Only"
38,9537,"NO_LESION",132,2022-10-10,"Trim Only"
38,9537,"NO_LESION",314,2023-04-10,"Trim Only"
38,9537,"NO_LESION",101,2023-10-02,"Trim Only"
38,9543,"NO_LESION",458,2023-07-10,"Trim Only"
38,9545,"NO_LESION",113,2022-10-03,"Trim Only"
38,9545,"NO_LESION",316,2023-04-24,"Trim Only"
38,9545,"NO_LESION",100,2023-10-09,"Trim Only"
38,9546,"NO_LESION",260,2023-01-02,"Trim Only"
38,9546,"NO_LESION",100,2023-07-06,"Trim Only"
38,9546,"NO_LESION",202,2023-10-16,"Trim Only"
