"Farm","cowid","Leave_Date"
409,1657,2022-12-12
409,1658,2022-12-12
409,1659,2022-12-12
409,1660,2022-12-12
409,1661,2022-12-12
409,1662,2022-12-12
409,1663,2022-12-12
409,1664,2022-12-12
409,1665,2022-12-12
409,1666,2022-12-12
409,1667,2022-12-12
409,1668,2022-12-12
409,1669,2023-07-19
409,1670,2022-12-12
409,1671,2022-12-12
409,1672,2022-12-12
409,1673,2022-12-12
409,1674,2022-12-18
409,1675,2022-12-18
409,1676,2022-12-18
409,1677,2022-12-18
409,1678,2022-12-18
409,1679,2022-12-18
409,1680,2022-12-18
409,1681,2022-12-18
409,1682,2022-12-18
409,1683,2022-12-18
409,1684,2022-12-26
409,1685,2022-12-26
409,1686,2022-12-26
409,1687,2022-12-26
409,1688,2022-12-26
409,1689,2022-12-26
409,1690,2022-12-26
409,1691,2022-12-26
409,1692,2022-12-26
409,1693,2022-12-26
409,1694,2022-12-26
409,1695,2022-12-26
409,1696,2022-12-26
409,1697,2023-03-06
409,1698,2022-12-26
409,1699,2022-12-26
409,1700,2022-12-26
409,1701,2022-12-26
409,1702,2022-12-26
409,1703,2022-12-26
409,1704,2022-12-26
409,1705,2023-01-02
409,1706,2023-01-02
409,1707,2023-01-02
409,1708,2023-01-02
409,1709,2022-11-18
409,1710,2023-01-02
409,1711,2023-01-02
409,1712,2023-01-02
409,1713,2023-01-02
409,1714,2023-01-02
409,1716,2023-01-02
409,1717,2023-01-02
409,1718,2023-01-02
409,1719,2023-01-02
409,1721,2023-01-02
409,1722,2023-01-02
409,1723,2023-01-02
409,1724,2023-04-22
409,1725,2023-01-02
409,1726,2023-01-02
409,1727,2023-01-02
409,1728,2023-01-09
409,1729,2023-01-09
409,1730,2023-01-09
409,1731,2023-01-09
409,1732,2023-01-06
409,1733,2023-01-12
409,1734,2023-01-09
409,1735,2023-01-09
409,1736,2023-01-09
409,1737,2023-01-09
409,1738,2023-01-09
409,1740,2023-01-09
409,1741,2023-01-09
409,1742,2023-01-09
409,1743,2023-07-09
409,1744,2023-01-09
409,1745,2023-01-09
409,1746,2023-01-09
409,1747,2023-01-09
409,1750,2023-01-09
409,1751,2023-01-09
409,1752,2023-01-10
409,1753,2023-01-09
409,1754,2023-01-09
409,1755,2023-01-09
409,1756,2023-01-09
409,1757,2023-01-09
409,1759,2023-01-09
409,1761,2023-01-09
409,1762,2023-01-16
409,1763,2023-01-16
409,1764,2023-01-16
409,1765,2023-09-29
409,1766,2023-01-16
409,1767,2023-01-16
409,1768,2023-06-25
409,1769,2023-01-16
409,1770,2023-01-16
409,1772,2023-01-16
409,1773,2023-01-16
409,1774,2023-01-16
409,1775,2023-01-16
409,1776,2023-01-16
409,1777,2023-01-16
409,1778,2023-01-16
409,1779,2022-10-06
409,1780,2023-01-16
409,1781,2023-01-16
409,1782,2023-01-16
409,1783,2023-01-16
409,1784,2023-01-16
409,1785,2023-01-16
409,1786,2023-01-21
409,1787,2023-01-21
409,1788,2023-08-27
409,1789,2023-01-21
409,1791,2023-01-27
409,1792,2023-01-21
409,1793,2023-01-21
409,1794,2023-01-21
409,1795,2023-01-21
409,1796,2023-03-03
409,1797,2023-01-21
409,1798,2023-01-21
409,1799,2023-01-21
409,1800,2023-01-21
409,1801,2023-01-21
409,1802,2023-01-21
409,1803,2023-01-21
409,1805,2023-01-21
409,1806,2023-01-25
409,1807,2023-01-25
409,1808,2023-01-25
409,1809,2023-01-25
409,1810,2023-01-25
409,1811,2023-01-25
409,1812,2023-02-01
409,1813,2023-02-01
409,1814,2023-02-01
409,1815,2023-02-01
409,1816,2023-02-01
409,1817,2023-02-01
409,1818,2023-02-01
409,1819,2023-02-01
409,1820,2023-02-01
409,1822,2023-02-01
409,1823,2023-02-01
409,1824,2023-02-01
409,1825,2023-02-01
409,1826,2023-02-01
409,1827,2023-02-01
409,1828,2023-02-01
409,1829,2023-02-01
409,1830,2023-02-01
409,1832,2023-02-01
409,1833,2023-02-01
409,1834,2023-02-03
409,1835,2023-02-03
409,1837,2023-02-03
409,1838,2023-04-02
409,1839,2023-04-28
409,1840,2023-02-03
409,1842,2023-02-03
409,1843,2023-02-03
409,1844,2023-02-03
409,1845,2023-02-05
409,1846,2023-02-05
409,1847,2023-02-05
409,1848,2023-02-05
409,1849,2023-02-09
409,1850,2023-02-09
409,1851,2023-02-09
409,1852,2023-02-09
409,1853,2023-02-11
409,1854,2023-02-09
409,1855,2023-02-09
409,1856,2023-02-09
409,1857,2023-02-09
409,1859,2023-02-11
409,1861,2023-02-11
409,1862,2023-02-11
409,1863,2023-02-11
409,1868,2023-02-11
409,1870,2023-02-13
409,1871,2023-02-13
409,1872,2023-02-13
409,1874,2023-02-13
409,1875,2023-02-13
409,1877,2023-02-13
409,1878,2023-02-16
409,1879,2023-02-16
409,1880,2023-02-16
409,1881,2023-02-16
409,1882,2023-02-16
409,1883,2023-02-18
409,1884,2022-12-16
409,1885,2022-10-16
409,1886,2023-02-18
409,1887,2023-02-18
409,1888,2023-02-18
409,1889,2023-06-19
409,1891,2023-02-24
409,1892,2023-02-24
409,1893,2023-02-24
409,1894,2023-02-24
409,1895,2023-02-24
409,1896,2023-02-24
409,1897,2023-02-24
409,1898,2023-02-24
409,1899,2023-02-24
409,1900,2023-02-24
409,1901,2023-02-24
409,1902,2023-02-24
409,1903,2023-02-24
409,1904,2023-02-24
409,1905,2023-02-24
409,1906,2023-02-24
409,1907,2023-02-24
409,1908,2023-02-26
409,1909,2023-02-26
409,1910,2023-02-26
409,1911,2023-02-26
409,1912,2023-02-26
409,1913,2023-02-26
409,1914,2023-02-26
409,1915,2023-02-26
409,1916,2023-02-26
409,1917,2023-04-14
409,1918,2023-03-03
409,1919,2023-03-03
409,1920,2023-03-03
409,1921,2023-03-14
409,1923,2023-03-03
409,1924,2023-03-03
409,1925,2023-03-03
409,1926,2023-03-03
409,1927,2023-03-03
409,1928,2023-08-27
409,1929,2023-05-10
409,1930,2023-03-03
409,1931,2023-03-03
409,1932,2023-03-06
409,1933,2023-03-06
409,1934,2023-03-06
409,1935,2023-03-06
409,1937,2023-03-06
409,1938,2023-03-03
409,1939,2023-03-06
409,1940,2023-03-06
409,1941,2022-11-28
409,1942,2023-03-06
409,1943,2023-03-06
409,1944,2023-03-06
409,1945,2023-03-07
409,1946,2023-03-07
409,1948,2023-03-07
409,1949,2023-03-07
409,1950,2023-03-07
409,1951,2023-03-10
409,1952,2023-03-10
409,1953,2023-06-22
409,1954,2023-03-10
409,1955,2023-03-10
409,1956,2023-03-10
409,1957,2023-03-10
409,1958,2023-03-13
409,1959,2023-03-13
409,1960,2023-03-13
409,1961,2023-03-20
409,1962,2023-03-20
409,1963,2023-03-20
409,1964,2023-03-20
409,1965,2023-03-20
409,1966,2023-03-20
409,1967,2023-03-20
409,1968,2023-03-20
409,1969,2023-03-20
409,1970,2023-03-20
409,1971,2023-03-22
409,1972,2023-03-22
409,1973,2023-03-22
409,1974,2023-04-06
409,1975,2023-03-22
409,1976,2023-03-22
409,1977,2023-03-27
409,1978,2023-03-27
409,1979,2023-03-27
409,1980,2023-03-27
409,1981,2023-03-27
409,1982,2023-03-27
409,1983,2023-03-27
409,1984,2023-03-27
409,1985,2023-03-27
409,1986,2023-03-29
409,1987,2023-03-29
409,1988,2023-03-29
409,1989,2023-03-29
409,1991,2023-03-29
409,1992,2023-03-29
409,1993,2023-04-03
409,1994,2023-04-03
409,1995,2023-04-03
409,1996,2023-04-03
409,1997,2023-04-03
409,1998,2023-04-03
409,1999,2023-04-03
409,2000,2023-04-03
409,2001,2023-04-03
409,2002,2023-04-03
409,2003,2023-04-06
409,2004,2023-04-06
409,2005,2023-04-06
409,2006,2023-04-06
409,2007,2023-04-06
409,2008,2023-04-06
409,2009,2023-04-06
409,2010,2023-04-06
409,2011,2023-04-06
409,2012,2023-04-06
409,2013,2023-05-22
409,2014,2023-04-06
409,2015,2023-04-06
409,2016,2023-04-06
409,2017,2023-04-08
409,2018,2023-04-08
409,2019,2023-04-08
409,2021,2023-06-05
409,2022,2023-04-08
409,2023,2023-04-10
409,2024,2023-04-12
409,2025,2023-04-12
409,2026,2023-04-12
409,2027,2023-04-14
409,2028,2023-04-14
409,2029,2023-04-14
409,2030,2023-04-14
409,2031,2023-04-14
409,2032,2023-04-14
409,2033,2023-04-19
409,2034,2023-04-19
409,2035,2023-04-19
409,2036,2023-04-19
409,2037,2023-04-19
409,2038,2023-04-21
409,2039,2023-04-21
409,2040,2022-10-14
409,2041,2023-04-21
409,2042,2023-04-21
409,2043,2023-04-21
409,2044,2023-04-21
409,2045,2023-04-21
409,2046,2023-04-21
409,2047,2023-04-21
409,2048,2023-04-21
409,2049,2023-04-24
409,2050,2023-04-23
409,2051,2023-04-24
409,2052,2023-04-24
409,2053,2023-06-25
409,2054,2023-04-24
409,2055,2023-04-24
409,2057,2023-04-24
409,2058,2023-04-24
409,2059,2023-04-24
409,2060,2023-04-24
409,2061,2023-04-26
409,2062,2023-04-27
409,2063,2023-04-29
409,2064,2023-04-05
409,2065,2023-04-29
409,2066,2023-04-29
409,2067,2023-04-29
409,2068,2023-04-29
409,2069,2023-04-29
409,2070,2023-04-29
409,2071,2023-04-29
409,2072,2023-05-01
409,2073,2023-05-01
409,2074,2023-05-01
409,2075,2023-05-01
409,2076,2023-05-01
409,2077,2023-05-01
409,2078,2023-05-03
409,2079,2023-05-03
409,2080,2023-05-03
409,2081,2023-05-03
409,2082,2023-09-18
409,2083,2023-05-03
409,2084,2023-05-03
409,2085,2023-05-03
409,2086,2023-05-03
409,2087,2023-05-03
409,2088,2023-05-05
409,2089,2023-05-05
409,2090,2023-05-05
409,2091,2023-05-08
409,2092,2023-05-08
409,2093,2023-05-08
409,2094,2023-05-08
409,2095,2023-05-08
409,2097,2023-05-10
409,2098,2023-05-10
409,2099,2023-05-10
409,2100,2023-05-10
409,2101,2023-05-10
409,2102,2023-05-12
409,2103,2023-05-12
409,2104,2023-05-15
409,2105,2023-05-15
409,2106,2023-05-15
409,2107,2023-05-15
409,2108,2023-05-17
409,2109,2023-05-17
409,2110,2023-05-17
409,2111,2023-05-16
409,2112,2023-05-17
409,2114,2023-05-20
409,2115,2023-05-20
409,2116,2023-05-22
409,2117,2023-05-22
409,2118,2023-05-22
409,2119,2023-05-22
409,2120,2023-05-22
409,2121,2023-05-22
409,2122,2023-05-25
409,2123,2023-05-25
409,2124,2023-05-25
409,2125,2023-05-25
409,2127,2023-05-25
409,2128,2023-05-25
409,2129,2023-05-25
409,2130,2023-05-25
409,2131,2023-05-25
409,2132,2023-05-25
409,2133,2023-05-26
409,2134,2023-05-26
409,2135,2023-05-26
409,2136,2023-05-26
409,2137,2023-05-29
409,2138,2023-05-29
409,2139,2023-05-29
409,2140,2023-05-29
409,2141,2023-05-31
409,2142,2023-05-31
409,2143,2023-05-31
409,2145,2023-06-02
409,2146,2023-05-31
409,2147,2023-05-31
409,2148,2023-06-02
409,2149,2023-06-02
409,2150,2023-06-02
409,2151,2023-06-05
409,2152,2023-06-05
409,2153,2023-01-22
409,2154,2023-06-05
409,2155,2023-06-05
409,2156,2023-06-05
409,2157,2023-06-05
409,2158,2023-06-05
409,2159,2023-06-05
409,2160,2023-06-05
409,2161,2023-06-05
409,2162,2023-06-05
409,2163,2023-06-05
409,2164,2023-06-07
409,2165,2023-06-07
409,2166,2023-06-07
409,2167,2023-06-07
409,2168,2023-06-07
409,2169,2023-06-07
409,2170,2023-01-15
409,2171,2023-06-10
409,2172,2023-06-10
409,2173,2023-06-12
409,2174,2023-06-12
409,2175,2023-06-12
409,2176,2023-06-14
409,2177,2023-06-14
409,2178,2023-06-14
409,2179,2023-06-14
409,2180,2023-06-14
409,2181,2023-06-17
409,2182,2023-06-17
409,2183,2023-06-17
409,2184,2023-06-17
409,2185,2023-06-17
409,2186,2023-06-19
409,2187,2023-06-19
409,2188,2023-06-19
409,2189,2023-06-19
409,2190,2023-06-19
409,2191,2023-06-19
409,2192,2023-06-19
409,2193,2023-06-22
409,2194,2023-06-22
409,2195,2023-01-06
409,2197,2023-06-22
409,2198,2023-06-22
409,2199,2023-06-22
409,2200,2023-06-22
409,2201,2023-06-22
409,2203,2023-03-09
409,2204,2023-06-22
409,2206,2023-06-22
409,2207,2023-06-22
409,2208,2023-06-26
409,2209,2023-06-26
409,2210,2023-06-26
409,2211,2023-06-26
409,2212,2023-06-26
409,2213,2023-06-26
409,2214,2023-06-26
409,2215,2023-06-28
409,2216,2023-06-28
409,2217,2023-06-28
409,2218,2023-06-28
409,2219,2023-06-28
409,2220,2023-06-28
409,2221,2023-06-28
409,2222,2023-06-30
409,2223,2023-06-30
409,2224,2023-07-03
409,2225,2023-07-03
409,2226,2023-07-03
409,2227,2023-07-06
409,2228,2023-07-06
409,2229,2023-07-06
409,2230,2023-07-11
409,2231,2023-07-06
409,2232,2023-07-06
409,2233,2023-07-06
409,2234,2023-07-11
409,2235,2023-07-06
409,2236,2023-07-06
409,2237,2023-07-06
409,2238,2023-07-06
409,2239,2023-07-09
409,2240,2023-07-09
409,2241,2023-07-09
409,2242,2023-07-09
409,2243,2023-07-11
409,2244,2023-07-11
409,2245,2023-07-11
409,2246,2023-07-11
409,2247,2023-07-13
409,2248,2023-07-13
409,2249,2023-07-13
409,2250,2023-07-13
409,2251,2023-07-15
409,2253,2023-07-15
409,2254,2023-07-15
409,2255,2023-07-18
409,2257,2023-07-20
409,2258,2023-07-18
409,2259,2023-06-14
409,2260,2023-07-18
409,2261,2023-07-18
409,2262,2023-07-18
409,2263,2023-07-18
409,2264,2023-07-20
409,2265,2023-07-20
409,2266,2023-07-20
409,2267,2023-07-20
409,2269,2023-07-20
409,2270,2023-07-22
409,2271,2023-07-22
409,2272,2023-07-24
409,2273,2023-07-24
409,2274,2023-07-24
409,2275,2023-07-24
409,2276,2023-07-24
409,2277,2023-07-24
409,2278,2023-07-24
409,2279,2023-07-24
409,2280,2023-07-26
409,2281,2023-07-26
409,2282,2023-07-26
409,2283,2023-07-26
409,2284,2023-07-28
409,2286,2023-07-28
409,2287,2023-07-31
409,2288,2023-07-31
409,2289,2023-07-31
409,2290,2023-07-31
409,2291,2023-07-31
409,2292,2023-08-02
409,2293,2023-07-31
409,2294,2023-08-02
409,2295,2023-08-02
409,2296,2023-08-27
409,2297,2023-08-02
409,2298,2023-08-05
409,2299,2023-08-05
409,2300,2023-08-05
409,2301,2023-08-05
409,2302,2023-08-05
409,2303,2023-08-05
409,2304,2023-08-07
409,2305,2023-08-07
409,2306,2023-08-07
409,2307,2023-08-07
409,2308,2023-08-07
409,2309,2023-02-20
409,2310,2023-08-07
409,2311,2023-08-07
409,2312,2023-08-09
409,2313,2023-04-10
409,2314,2023-08-09
409,2315,2023-08-09
409,2316,2023-08-09
409,2317,2023-08-09
409,2318,2023-08-09
409,2319,2023-08-09
409,2320,2023-08-09
409,2321,2023-08-09
409,2322,2023-08-11
409,2323,2023-08-14
409,2324,2023-08-14
409,2325,2023-08-16
409,2326,2023-08-16
409,2327,2023-08-16
409,2328,2023-08-16
409,2329,2023-08-16
409,2330,2023-08-18
409,2331,2023-08-18
409,2332,2023-08-18
409,2333,2023-08-18
409,2334,2023-08-18
409,2335,2023-08-18
409,2336,2023-08-18
409,2337,2023-08-18
409,2338,2023-08-21
409,2339,2023-08-21
409,2341,2023-08-21
409,2342,2023-08-21
409,2343,2023-08-21
409,2344,2023-08-21
409,2345,2023-08-21
409,2346,2023-08-21
409,2347,2023-08-21
409,2348,2023-08-21
409,2349,2023-08-22
409,2350,2023-08-24
409,2351,2023-08-24
409,2352,2023-08-24
409,2353,2023-08-24
409,2354,2023-08-27
409,2355,2023-08-25
409,2356,2023-08-25
409,2357,2023-08-25
409,2358,2023-08-25
409,2359,2023-08-25
409,2360,2023-08-25
409,2361,2023-08-25
409,2362,2023-08-25
409,2364,2023-08-28
409,2365,2023-08-28
409,2366,2023-08-28
409,2367,2023-08-28
409,2368,2023-08-30
409,2369,2023-08-30
409,2370,2023-08-30
409,2371,2023-08-30
409,2372,2023-08-30
409,2373,2023-02-07
409,2374,2023-09-01
409,2375,2023-09-07
409,2376,2023-09-07
409,2377,2023-09-07
409,2378,2023-09-07
409,2379,2023-09-07
409,2380,2023-09-07
409,2381,2023-08-06
409,2382,2023-09-06
409,2383,2023-09-06
409,2384,2023-09-08
409,2385,2023-09-08
409,2386,2023-09-08
409,2387,2023-09-08
409,2388,2023-09-08
409,2389,2023-09-11
409,2390,2023-09-11
409,2391,2023-09-11
409,2392,2023-09-11
409,2393,2023-09-13
409,2394,2023-09-13
409,2395,2023-09-13
409,2396,2023-09-13
409,2397,2023-09-16
409,2398,2023-09-16
409,2399,2023-09-16
409,2400,2023-09-16
409,2401,2023-09-16
409,2402,2023-09-18
409,2403,2023-09-18
409,2404,2023-09-18
409,2405,2023-09-18
409,2407,2023-09-18
409,2409,2023-09-18
409,2410,2023-09-20
409,2411,2023-09-20
409,2412,2023-09-20
409,2413,2023-09-20
409,2414,2023-09-20
409,2415,2023-09-20
409,2416,2023-09-20
409,2417,2023-09-23
409,2418,2023-09-23
409,2419,2023-09-23
409,2420,2023-09-23
409,2421,2023-09-23
409,2422,2023-09-23
409,2423,2023-09-23
409,2424,2023-01-22
409,2425,2023-09-23
409,2427,2023-09-23
409,2428,2023-09-23
409,2429,2023-09-27
409,2430,2023-09-27
409,2431,2023-09-27
409,2432,2023-09-27
409,2433,2023-09-30
409,2434,2023-09-30
409,2435,2023-09-29
409,2437,2023-09-30
409,2438,2023-09-30
409,2439,2023-09-30
409,2440,2023-09-30
409,2442,2023-10-02
409,2443,2023-10-02
409,2444,2023-10-04
409,2445,2023-10-04
409,2446,2023-10-04
409,2447,2023-10-04
409,2448,2023-10-06
409,2449,2023-10-06
409,2450,2023-10-09
409,2451,2023-10-09
409,2452,2023-10-09
409,2453,2023-10-09
409,2454,2023-10-09
409,2455,2023-10-09
409,2456,2023-10-09
409,2457,2023-10-11
409,2458,2023-10-11
409,2459,2023-10-11
409,2460,2023-10-11
409,2461,2023-10-13
409,2462,2023-10-13
409,2463,2023-10-16
409,2464,2023-10-16
409,2465,2023-10-16
409,2467,2023-10-16
409,2468,2023-10-16
409,2469,2023-10-16
409,2470,2023-10-18
409,2471,2023-10-18
409,2472,2023-10-18
409,2473,2023-06-09
409,2474,2023-10-20
409,2475,2023-10-20
409,2476,2023-10-20
409,2477,2023-10-20
409,2478,2023-10-20
409,2479,2023-10-20
409,2480,2023-10-23
409,2481,2023-10-23
409,2482,2023-10-23
409,2483,2023-10-25
409,2485,2023-10-25
409,2486,2023-10-24
409,2488,2023-10-25
409,2490,2023-10-27
409,2491,2023-02-03
409,2492,2023-10-28
409,2493,2023-10-09
409,2494,2023-10-27
409,2495,2023-10-30
409,2496,2023-10-30
409,2497,2023-10-30
409,2498,2023-10-30
409,2499,2023-11-07
409,2500,2023-11-06
409,2501,2023-11-07
409,2502,2023-11-07
409,2503,2023-11-07
409,2504,2023-11-07
409,2508,2023-06-23
409,2540,2023-06-28
409,2550,2023-04-10
409,2566,2023-01-06
409,2578,2023-05-01
409,2595,2023-05-22
409,2657,2022-10-10
409,2660,2023-04-02
409,2672,2023-02-20
409,2680,2022-10-31
409,2751,2022-11-04
409,2766,2023-01-25
409,2825,2023-05-02
409,2878,2023-03-05
409,2879,2023-08-06
409,2892,2023-05-05
409,2914,2023-02-21
409,2923,2023-01-02
409,2929,2023-01-20
409,2945,2023-06-18
409,2956,2023-03-17
409,2966,2023-10-07
409,2967,2023-03-27
409,2980,2023-08-09
409,2988,2023-09-13
409,2990,2023-03-03
409,3002,2023-05-03
409,3003,2023-10-07
409,3017,2023-10-07
409,3020,2023-10-07
409,3051,2023-10-07
409,3064,2023-10-07
409,3085,2023-10-07
409,3094,2023-10-07
409,3102,2023-03-16
409,3114,2022-11-30
409,3120,2023-10-07
409,3241,2023-04-09
409,3360,2022-10-31
409,3465,2022-11-21
409,3485,2023-01-02
409,3488,2023-02-26
409,3567,2022-12-27
409,3738,2023-03-22
409,3739,2022-10-24
409,3791,2023-06-25
409,3807,2023-07-16
409,3818,2022-10-26
409,3823,2023-04-19
409,3833,2023-01-18
409,3856,2023-07-09
409,3863,2023-09-15
409,3867,2023-09-15
409,3873,2023-02-27
409,3883,2023-09-15
409,3897,2023-09-15
409,3898,2023-09-15
409,3903,2023-09-15
409,3905,2023-09-15
409,3909,2023-03-08
409,3912,2023-03-05
409,3915,2023-09-15
409,3916,2023-09-15
409,3922,2023-09-15
409,3924,2023-09-15
409,3926,2023-09-15
409,3927,2023-09-15
409,3928,2023-09-15
409,3929,2023-09-15
409,3930,2023-06-12
409,3931,2023-09-15
409,3936,2023-09-15
409,3937,2023-09-15
409,3938,2023-09-15
409,3942,2023-09-15
409,3945,2023-09-15
409,3955,2023-09-18
409,3960,2023-09-15
409,3966,2023-09-30
409,3967,2023-09-30
409,3968,2023-09-30
409,3969,2023-09-30
409,3970,2023-09-30
409,3973,2023-09-30
409,3974,2023-09-30
409,3975,2023-09-30
409,3977,2023-09-30
409,3980,2023-09-30
409,3983,2023-09-30
409,3984,2023-09-30
409,3985,2023-09-30
409,3987,2023-09-30
409,3988,2023-09-30
409,3990,2023-09-30
409,3991,2023-09-30
409,3992,2023-09-30
409,3993,2023-09-30
409,3994,2023-09-30
409,3995,2023-09-30
409,3997,2023-09-30
409,3998,2023-09-30
409,4000,2023-09-30
409,4001,2023-09-30
409,4002,2023-09-30
409,4003,2023-09-30
409,4004,2023-09-30
409,4005,2023-09-30
409,4006,2023-09-30
409,4007,2023-09-30
409,4008,2023-09-30
409,4009,2023-09-30
409,4010,2023-09-30
409,4011,2023-09-30
409,4012,2023-09-30
409,4013,2023-09-30
409,4015,2023-09-30
409,4019,2023-09-30
409,4020,2023-09-30
409,4021,2023-09-30
409,4022,2023-09-30
409,4023,2023-09-30
409,4024,2023-09-30
409,4025,2023-09-30
409,4027,2023-09-30
409,4028,2023-09-30
409,4029,2023-09-30
409,4031,2023-09-30
409,4033,2023-09-30
409,4034,2023-09-30
409,4036,2023-10-07
409,4037,2023-09-30
409,4038,2023-09-30
409,4040,2023-09-30
409,4041,2023-09-30
409,4043,2023-09-30
409,4045,2023-09-30
409,4046,2023-09-30
409,4047,2023-09-30
409,4051,2023-09-30
409,4156,2022-11-16
409,4431,2023-05-17
409,4448,2023-01-15
409,4454,2023-03-06
409,4616,2023-04-16
409,4619,2023-11-08
409,4836,2023-07-16
409,4880,2023-01-22
409,4894,2023-05-21
409,4897,2022-12-27
409,4910,2023-07-07
409,4971,2023-06-25
409,5100,2023-04-09
409,5111,2023-08-30
409,5290,2023-01-02
409,5299,2023-01-15
409,5404,2023-03-09
409,5429,2023-03-05
409,5638,2023-04-12
409,5790,2023-05-29
409,5797,2022-11-21
409,5822,2023-03-01
409,5830,2023-05-21
409,5837,2023-06-25
409,5860,2023-08-04
409,5863,2023-03-01
409,5864,2023-01-27
409,5867,2023-04-08
409,5871,2023-09-25
409,5880,2023-11-03
409,5883,2023-03-08
409,5900,2023-02-24
409,5905,2023-04-12
409,5913,2023-10-06
409,5914,2023-09-15
409,5932,2023-09-15
409,5943,2023-11-05
409,5944,2023-04-17
409,5945,2023-09-22
409,5967,2023-11-03
409,5995,2023-10-27
409,5996,2023-09-29
409,6000,2023-06-25
409,6005,2023-10-10
409,6054,2023-09-29
409,6055,2023-09-22
409,6072,2023-01-11
409,6101,2023-10-20
409,6102,2023-07-09
409,6106,2023-11-03
409,6108,2023-03-22
409,6112,2023-10-13
409,6123,2023-10-27
